sk_date,full_date,year_month,year_quarter,month_sort_key,day_num,day_name,week_num,month_num,month_name,quarter_num,semester_num,year_num,is_weekend,is_holiday,country_code
1350,2025-09-10,2025-09,2025-Q3,202509,10,Wednesday,37,9,September,3,2,2025,0,0,DE
1351,2025-09-11,2025-09,2025-Q3,202509,11,Thursday,37,9,September,3,2,2025,0,0,DE
1352,2025-09-12,2025-09,2025-Q3,202509,12,Friday,37,9,September,3,2,2025,0,0,DE
1353,2025-09-13,2025-09,2025-Q3,202509,13,Saturday,37,9,September,3,2,2025,1,0,DE
1354,2025-09-14,2025-09,2025-Q3,202509,14,Sunday,37,9,September,3,2,2025,1,0,DE
1355,2025-09-15,2025-09,2025-Q3,202509,15,Monday,38,9,September,3,2,2025,0,0,DE
1356,2025-09-16,2025-09,2025-Q3,202509,16,Tuesday,38,9,September,3,2,2025,0,0,DE
1357,2025-09-17,2025-09,2025-Q3,202509,17,Wednesday,38,9,September,3,2,2025,0,0,DE
1358,2025-09-18,2025-09,2025-Q3,202509,18,Thursday,38,9,September,3,2,2025,0,0,DE
1359,2025-09-19,2025-09,2025-Q3,202509,19,Friday,38,9,September,3,2,2025,0,0,DE
1360,2025-09-20,2025-09,2025-Q3,202509,20,Saturday,38,9,September,3,2,2025,1,1,DE
1361,2025-09-21,2025-09,2025-Q3,202509,21,Sunday,38,9,September,3,2,2025,1,0,DE
1362,2025-09-22,2025-09,2025-Q3,202509,22,Monday,39,9,September,3,2,2025,0,0,DE
1363,2025-09-23,2025-09,2025-Q3,202509,23,Tuesday,39,9,September,3,2,2025,0,0,DE
1364,2025-09-24,2025-09,2025-Q3,202509,24,Wednesday,39,9,September,3,2,2025,0,0,DE
1365,2025-09-25,2025-09,2025-Q3,202509,25,Thursday,39,9,September,3,2,2025,0,0,DE
1366,2025-09-26,2025-09,2025-Q3,202509,26,Friday,39,9,September,3,2,2025,0,0,DE
1367,2025-09-27,2025-09,2025-Q3,202509,27,Saturday,39,9,September,3,2,2025,1,0,DE
1368,2025-09-28,2025-09,2025-Q3,202509,28,Sunday,39,9,September,3,2,2025,1,0,DE
1369,2025-09-29,2025-09,2025-Q3,202509,29,Monday,40,9,September,3,2,2025,0,0,DE
1370,2025-09-30,2025-09,2025-Q3,202509,30,Tuesday,40,9,September,3,2,2025,0,0,DE
1371,2025-10-01,2025-10,2025-Q4,202510,1,Wednesday,40,10,October,4,2,2025,0,0,DE
1372,2025-10-02,2025-10,2025-Q4,202510,2,Thursday,40,10,October,4,2,2025,0,0,DE
1373,2025-10-03,2025-10,2025-Q4,202510,3,Friday,40,10,October,4,2,2025,0,1,DE
1374,2025-10-04,2025-10,2025-Q4,202510,4,Saturday,40,10,October,4,2,2025,1,0,DE
1375,2025-10-05,2025-10,2025-Q4,202510,5,Sunday,40,10,October,4,2,2025,1,0,DE
1376,2025-10-06,2025-10,2025-Q4,202510,6,Monday,41,10,October,4,2,2025,0,0,DE
1377,2025-10-07,2025-10,2025-Q4,202510,7,Tuesday,41,10,October,4,2,2025,0,0,DE
1378,2025-10-08,2025-10,2025-Q4,202510,8,Wednesday,41,10,October,4,2,2025,0,0,DE
1379,2025-10-09,2025-10,2025-Q4,202510,9,Thursday,41,10,October,4,2,2025,0,0,DE
1380,2025-10-10,2025-10,2025-Q4,202510,10,Friday,41,10,October,4,2,2025,0,0,DE
1381,2025-10-11,2025-10,2025-Q4,202510,11,Saturday,41,10,October,4,2,2025,1,0,DE
1382,2025-10-12,2025-10,2025-Q4,202510,12,Sunday,41,10,October,4,2,2025,1,0,DE
1383,2025-10-13,2025-10,2025-Q4,202510,13,Monday,42,10,October,4,2,2025,0,0,DE
1384,2025-10-14,2025-10,2025-Q4,202510,14,Tuesday,42,10,October,4,2,2025,0,0,DE
1385,2025-10-15,2025-10,2025-Q4,202510,15,Wednesday,42,10,October,4,2,2025,0,0,DE
1386,2025-10-16,2025-10,2025-Q4,202510,16,Thursday,42,10,October,4,2,2025,0,0,DE
1387,2025-10-17,2025-10,2025-Q4,202510,17,Friday,42,10,October,4,2,2025,0,0,DE
1388,2025-10-18,2025-10,2025-Q4,202510,18,Saturday,42,10,October,4,2,2025,1,0,DE
1389,2025-10-19,2025-10,2025-Q4,202510,19,Sunday,42,10,October,4,2,2025,1,0,DE
1390,2025-10-20,2025-10,2025-Q4,202510,20,Monday,43,10,October,4,2,2025,0,0,DE
1391,2025-10-21,2025-10,2025-Q4,202510,21,Tuesday,43,10,October,4,2,2025,0,0,DE
1392,2025-10-22,2025-10,2025-Q4,202510,22,Wednesday,43,10,October,4,2,2025,0,0,DE
1393,2025-10-23,2025-10,2025-Q4,202510,23,Thursday,43,10,October,4,2,2025,0,0,DE
1394,2025-10-24,2025-10,2025-Q4,202510,24,Friday,43,10,October,4,2,2025,0,0,DE
1395,2025-10-25,2025-10,2025-Q4,202510,25,Saturday,43,10,October,4,2,2025,1,0,DE
1396,2025-10-26,2025-10,2025-Q4,202510,26,Sunday,43,10,October,4,2,2025,1,0,DE
1397,2025-10-27,2025-10,2025-Q4,202510,27,Monday,44,10,October,4,2,2025,0,0,DE
1398,2025-10-28,2025-10,2025-Q4,202510,28,Tuesday,44,10,October,4,2,2025,0,0,DE
1399,2025-10-29,2025-10,2025-Q4,202510,29,Wednesday,44,10,October,4,2,2025,0,0,DE
1400,2025-10-30,2025-10,2025-Q4,202510,30,Thursday,44,10,October,4,2,2025,0,0,DE
1401,2025-10-31,2025-10,2025-Q4,202510,31,Friday,44,10,October,4,2,2025,0,1,DE
1402,2025-11-01,2025-11,2025-Q4,202511,1,Saturday,44,11,November,4,2,2025,1,1,DE
1403,2025-11-02,2025-11,2025-Q4,202511,2,Sunday,44,11,November,4,2,2025,1,0,DE
1404,2025-11-03,2025-11,2025-Q4,202511,3,Monday,45,11,November,4,2,2025,0,0,DE
1405,2025-11-04,2025-11,2025-Q4,202511,4,Tuesday,45,11,November,4,2,2025,0,0,DE
1406,2025-11-05,2025-11,2025-Q4,202511,5,Wednesday,45,11,November,4,2,2025,0,0,DE
1407,2025-11-06,2025-11,2025-Q4,202511,6,Thursday,45,11,November,4,2,2025,0,0,DE
1408,2025-11-07,2025-11,2025-Q4,202511,7,Friday,45,11,November,4,2,2025,0,0,DE
1409,2025-11-08,2025-11,2025-Q4,202511,8,Saturday,45,11,November,4,2,2025,1,0,DE
1410,2025-11-09,2025-11,2025-Q4,202511,9,Sunday,45,11,November,4,2,2025,1,0,DE
1411,2025-11-10,2025-11,2025-Q4,202511,10,Monday,46,11,November,4,2,2025,0,0,DE
1412,2025-11-11,2025-11,2025-Q4,202511,11,Tuesday,46,11,November,4,2,2025,0,0,DE
1413,2025-11-12,2025-11,2025-Q4,202511,12,Wednesday,46,11,November,4,2,2025,0,0,DE
1414,2025-11-13,2025-11,2025-Q4,202511,13,Thursday,46,11,November,4,2,2025,0,0,DE
1415,2025-11-14,2025-11,2025-Q4,202511,14,Friday,46,11,November,4,2,2025,0,0,DE
1416,2025-11-15,2025-11,2025-Q4,202511,15,Saturday,46,11,November,4,2,2025,1,0,DE
1417,2025-11-16,2025-11,2025-Q4,202511,16,Sunday,46,11,November,4,2,2025,1,0,DE
1418,2025-11-17,2025-11,2025-Q4,202511,17,Monday,47,11,November,4,2,2025,0,0,DE
1419,2025-11-18,2025-11,2025-Q4,202511,18,Tuesday,47,11,November,4,2,2025,0,0,DE
1420,2025-11-19,2025-11,2025-Q4,202511,19,Wednesday,47,11,November,4,2,2025,0,1,DE
1421,2025-11-20,2025-11,2025-Q4,202511,20,Thursday,47,11,November,4,2,2025,0,0,DE
1422,2025-11-21,2025-11,2025-Q4,202511,21,Friday,47,11,November,4,2,2025,0,0,DE
1423,2025-11-22,2025-11,2025-Q4,202511,22,Saturday,47,11,November,4,2,2025,1,0,DE
1424,2025-11-23,2025-11,2025-Q4,202511,23,Sunday,47,11,November,4,2,2025,1,0,DE
1425,2025-11-24,2025-11,2025-Q4,202511,24,Monday,48,11,November,4,2,2025,0,0,DE
1426,2025-11-25,2025-11,2025-Q4,202511,25,Tuesday,48,11,November,4,2,2025,0,0,DE
1427,2025-11-26,2025-11,2025-Q4,202511,26,Wednesday,48,11,November,4,2,2025,0,0,DE
1428,2025-11-27,2025-11,2025-Q4,202511,27,Thursday,48,11,November,4,2,2025,0,0,DE
1429,2025-11-28,2025-11,2025-Q4,202511,28,Friday,48,11,November,4,2,2025,0,0,DE
1430,2025-11-29,2025-11,2025-Q4,202511,29,Saturday,48,11,November,4,2,2025,1,0,DE
1431,2025-11-30,2025-11,2025-Q4,202511,30,Sunday,48,11,November,4,2,2025,1,0,DE
1432,2025-12-01,2025-12,2025-Q4,202512,1,Monday,49,12,December,4,2,2025,0,0,DE
1433,2025-12-02,2025-12,2025-Q4,202512,2,Tuesday,49,12,December,4,2,2025,0,0,DE
1434,2025-12-03,2025-12,2025-Q4,202512,3,Wednesday,49,12,December,4,2,2025,0,0,DE
1435,2025-12-04,2025-12,2025-Q4,202512,4,Thursday,49,12,December,4,2,2025,0,0,DE
1436,2025-12-05,2025-12,2025-Q4,202512,5,Friday,49,12,December,4,2,2025,0,0,DE
1437,2025-12-06,2025-12,2025-Q4,202512,6,Saturday,49,12,December,4,2,2025,1,0,DE
1438,2025-12-07,2025-12,2025-Q4,202512,7,Sunday,49,12,December,4,2,2025,1,0,DE
1439,2025-12-08,2025-12,2025-Q4,202512,8,Monday,50,12,December,4,2,2025,0,0,DE
1440,2025-12-09,2025-12,2025-Q4,202512,9,Tuesday,50,12,December,4,2,2025,0,0,DE
1441,2025-12-10,2025-12,2025-Q4,202512,10,Wednesday,50,12,December,4,2,2025,0,0,DE
1442,2025-12-11,2025-12,2025-Q4,202512,11,Thursday,50,12,December,4,2,2025,0,0,DE
1443,2025-12-12,2025-12,2025-Q4,202512,12,Friday,50,12,December,4,2,2025,0,0,DE
1444,2025-12-13,2025-12,2025-Q4,202512,13,Saturday,50,12,December,4,2,2025,1,0,DE
1445,2025-12-14,2025-12,2025-Q4,202512,14,Sunday,50,12,December,4,2,2025,1,0,DE
1446,2025-12-15,2025-12,2025-Q4,202512,15,Monday,51,12,December,4,2,2025,0,0,DE
1447,2025-12-16,2025-12,2025-Q4,202512,16,Tuesday,51,12,December,4,2,2025,0,0,DE
1448,2025-12-17,2025-12,2025-Q4,202512,17,Wednesday,51,12,December,4,2,2025,0,0,DE
1449,2025-12-18,2025-12,2025-Q4,202512,18,Thursday,51,12,December,4,2,2025,0,0,DE
1450,2025-12-19,2025-12,2025-Q4,202512,19,Friday,51,12,December,4,2,2025,0,0,DE
1451,2025-12-20,2025-12,2025-Q4,202512,20,Saturday,51,12,December,4,2,2025,1,0,DE
1452,2025-12-21,2025-12,2025-Q4,202512,21,Sunday,51,12,December,4,2,2025,1,0,DE
1453,2025-12-22,2025-12,2025-Q4,202512,22,Monday,52,12,December,4,2,2025,0,0,DE
1454,2025-12-23,2025-12,2025-Q4,202512,23,Tuesday,52,12,December,4,2,2025,0,0,DE
1455,2025-12-24,2025-12,2025-Q4,202512,24,Wednesday,52,12,December,4,2,2025,0,0,DE
1456,2025-12-25,2025-12,2025-Q4,202512,25,Thursday,52,12,December,4,2,2025,0,1,DE
1457,2025-12-26,2025-12,2025-Q4,202512,26,Friday,52,12,December,4,2,2025,0,1,DE
1458,2025-12-27,2025-12,2025-Q4,202512,27,Saturday,52,12,December,4,2,2025,1,0,DE
1459,2025-12-28,2025-12,2025-Q4,202512,28,Sunday,52,12,December,4,2,2025,1,0,DE
1460,2025-12-29,2025-12,2025-Q4,202512,29,Monday,1,12,December,4,2,2025,0,0,DE
1461,2025-12-30,2025-12,2025-Q4,202512,30,Tuesday,1,12,December,4,2,2025,0,0,DE
1462,2025-12-31,2025-12,2025-Q4,202512,31,Wednesday,1,12,December,4,2,2025,0,0,DE
1463,2024-01-01,2024-01,2024-Q1,202401,1,Monday,1,1,January,1,1,2024,0,1,ES
1464,2024-01-02,2024-01,2024-Q1,202401,2,Tuesday,1,1,January,1,1,2024,0,0,ES
1465,2024-01-03,2024-01,2024-Q1,202401,3,Wednesday,1,1,January,1,1,2024,0,0,ES
1466,2024-01-04,2024-01,2024-Q1,202401,4,Thursday,1,1,January,1,1,2024,0,0,ES
1467,2024-01-05,2024-01,2024-Q1,202401,5,Friday,1,1,January,1,1,2024,0,0,ES
1468,2024-01-06,2024-01,2024-Q1,202401,6,Saturday,1,1,January,1,1,2024,1,1,ES
1469,2024-01-07,2024-01,2024-Q1,202401,7,Sunday,1,1,January,1,1,2024,1,0,ES
1470,2024-01-08,2024-01,2024-Q1,202401,8,Monday,2,1,January,1,1,2024,0,0,ES
1471,2024-01-09,2024-01,2024-Q1,202401,9,Tuesday,2,1,January,1,1,2024,0,0,ES
1472,2024-01-10,2024-01,2024-Q1,202401,10,Wednesday,2,1,January,1,1,2024,0,0,ES
1473,2024-01-11,2024-01,2024-Q1,202401,11,Thursday,2,1,January,1,1,2024,0,0,ES
1474,2024-01-12,2024-01,2024-Q1,202401,12,Friday,2,1,January,1,1,2024,0,0,ES
1475,2024-01-13,2024-01,2024-Q1,202401,13,Saturday,2,1,January,1,1,2024,1,0,ES
1476,2024-01-14,2024-01,2024-Q1,202401,14,Sunday,2,1,January,1,1,2024,1,0,ES
1477,2024-01-15,2024-01,2024-Q1,202401,15,Monday,3,1,January,1,1,2024,0,0,ES
1478,2024-01-16,2024-01,2024-Q1,202401,16,Tuesday,3,1,January,1,1,2024,0,0,ES
1479,2024-01-17,2024-01,2024-Q1,202401,17,Wednesday,3,1,January,1,1,2024,0,0,ES
1480,2024-01-18,2024-01,2024-Q1,202401,18,Thursday,3,1,January,1,1,2024,0,0,ES
1481,2024-01-19,2024-01,2024-Q1,202401,19,Friday,3,1,January,1,1,2024,0,0,ES
1482,2024-01-20,2024-01,2024-Q1,202401,20,Saturday,3,1,January,1,1,2024,1,0,ES
1483,2024-01-21,2024-01,2024-Q1,202401,21,Sunday,3,1,January,1,1,2024,1,0,ES
1484,2024-01-22,2024-01,2024-Q1,202401,22,Monday,4,1,January,1,1,2024,0,0,ES
1485,2024-01-23,2024-01,2024-Q1,202401,23,Tuesday,4,1,January,1,1,2024,0,0,ES
1486,2024-01-24,2024-01,2024-Q1,202401,24,Wednesday,4,1,January,1,1,2024,0,0,ES
1487,2024-01-25,2024-01,2024-Q1,202401,25,Thursday,4,1,January,1,1,2024,0,0,ES
1488,2024-01-26,2024-01,2024-Q1,202401,26,Friday,4,1,January,1,1,2024,0,0,ES
1489,2024-01-27,2024-01,2024-Q1,202401,27,Saturday,4,1,January,1,1,2024,1,0,ES
1490,2024-01-28,2024-01,2024-Q1,202401,28,Sunday,4,1,January,1,1,2024,1,0,ES
1491,2024-01-29,2024-01,2024-Q1,202401,29,Monday,5,1,January,1,1,2024,0,0,ES
1492,2024-01-30,2024-01,2024-Q1,202401,30,Tuesday,5,1,January,1,1,2024,0,0,ES
1493,2024-01-31,2024-01,2024-Q1,202401,31,Wednesday,5,1,January,1,1,2024,0,0,ES
1494,2024-02-01,2024-02,2024-Q1,202402,1,Thursday,5,2,February,1,1,2024,0,0,ES
1495,2024-02-02,2024-02,2024-Q1,202402,2,Friday,5,2,February,1,1,2024,0,0,ES
1496,2024-02-03,2024-02,2024-Q1,202402,3,Saturday,5,2,February,1,1,2024,1,0,ES
1497,2024-02-04,2024-02,2024-Q1,202402,4,Sunday,5,2,February,1,1,2024,1,0,ES
1498,2024-02-05,2024-02,2024-Q1,202402,5,Monday,6,2,February,1,1,2024,0,0,ES
1499,2024-02-06,2024-02,2024-Q1,202402,6,Tuesday,6,2,February,1,1,2024,0,0,ES
1500,2024-02-07,2024-02,2024-Q1,202402,7,Wednesday,6,2,February,1,1,2024,0,0,ES
1501,2024-02-08,2024-02,2024-Q1,202402,8,Thursday,6,2,February,1,1,2024,0,0,ES
1502,2024-02-09,2024-02,2024-Q1,202402,9,Friday,6,2,February,1,1,2024,0,0,ES
1503,2024-02-10,2024-02,2024-Q1,202402,10,Saturday,6,2,February,1,1,2024,1,0,ES
1504,2024-02-11,2024-02,2024-Q1,202402,11,Sunday,6,2,February,1,1,2024,1,0,ES
1505,2024-02-12,2024-02,2024-Q1,202402,12,Monday,7,2,February,1,1,2024,0,0,ES
1506,2024-02-13,2024-02,2024-Q1,202402,13,Tuesday,7,2,February,1,1,2024,0,0,ES
1507,2024-02-14,2024-02,2024-Q1,202402,14,Wednesday,7,2,February,1,1,2024,0,0,ES
1508,2024-02-15,2024-02,2024-Q1,202402,15,Thursday,7,2,February,1,1,2024,0,0,ES
1509,2024-02-16,2024-02,2024-Q1,202402,16,Friday,7,2,February,1,1,2024,0,0,ES
1510,2024-02-17,2024-02,2024-Q1,202402,17,Saturday,7,2,February,1,1,2024,1,0,ES
1511,2024-02-18,2024-02,2024-Q1,202402,18,Sunday,7,2,February,1,1,2024,1,0,ES
1512,2024-02-19,2024-02,2024-Q1,202402,19,Monday,8,2,February,1,1,2024,0,0,ES
1513,2024-02-20,2024-02,2024-Q1,202402,20,Tuesday,8,2,February,1,1,2024,0,0,ES
1514,2024-02-21,2024-02,2024-Q1,202402,21,Wednesday,8,2,February,1,1,2024,0,0,ES
1515,2024-02-22,2024-02,2024-Q1,202402,22,Thursday,8,2,February,1,1,2024,0,0,ES
1516,2024-02-23,2024-02,2024-Q1,202402,23,Friday,8,2,February,1,1,2024,0,0,ES
1517,2024-02-24,2024-02,2024-Q1,202402,24,Saturday,8,2,February,1,1,2024,1,0,ES
1518,2024-02-25,2024-02,2024-Q1,202402,25,Sunday,8,2,February,1,1,2024,1,0,ES
1519,2024-02-26,2024-02,2024-Q1,202402,26,Monday,9,2,February,1,1,2024,0,0,ES
1520,2024-02-27,2024-02,2024-Q1,202402,27,Tuesday,9,2,February,1,1,2024,0,0,ES
1521,2024-02-28,2024-02,2024-Q1,202402,28,Wednesday,9,2,February,1,1,2024,0,1,ES
1522,2024-02-29,2024-02,2024-Q1,202402,29,Thursday,9,2,February,1,1,2024,0,0,ES
1523,2024-03-01,2024-03,2024-Q1,202403,1,Friday,9,3,March,1,1,2024,0,1,ES
1524,2024-03-02,2024-03,2024-Q1,202403,2,Saturday,9,3,March,1,1,2024,1,0,ES
1525,2024-03-03,2024-03,2024-Q1,202403,3,Sunday,9,3,March,1,1,2024,1,0,ES
1526,2024-03-04,2024-03,2024-Q1,202403,4,Monday,10,3,March,1,1,2024,0,0,ES
1527,2024-03-05,2024-03,2024-Q1,202403,5,Tuesday,10,3,March,1,1,2024,0,0,ES
1528,2024-03-06,2024-03,2024-Q1,202403,6,Wednesday,10,3,March,1,1,2024,0,0,ES
1529,2024-03-07,2024-03,2024-Q1,202403,7,Thursday,10,3,March,1,1,2024,0,0,ES
1530,2024-03-08,2024-03,2024-Q1,202403,8,Friday,10,3,March,1,1,2024,0,0,ES
1531,2024-03-09,2024-03,2024-Q1,202403,9,Saturday,10,3,March,1,1,2024,1,0,ES
1532,2024-03-10,2024-03,2024-Q1,202403,10,Sunday,10,3,March,1,1,2024,1,0,ES
1533,2024-03-11,2024-03,2024-Q1,202403,11,Monday,11,3,March,1,1,2024,0,0,ES
1534,2024-03-12,2024-03,2024-Q1,202403,12,Tuesday,11,3,March,1,1,2024,0,0,ES
1535,2024-03-13,2024-03,2024-Q1,202403,13,Wednesday,11,3,March,1,1,2024,0,0,ES
1536,2024-03-14,2024-03,2024-Q1,202403,14,Thursday,11,3,March,1,1,2024,0,0,ES
1537,2024-03-15,2024-03,2024-Q1,202403,15,Friday,11,3,March,1,1,2024,0,0,ES
1538,2024-03-16,2024-03,2024-Q1,202403,16,Saturday,11,3,March,1,1,2024,1,0,ES
1539,2024-03-17,2024-03,2024-Q1,202403,17,Sunday,11,3,March,1,1,2024,1,0,ES
1540,2024-03-18,2024-03,2024-Q1,202403,18,Monday,12,3,March,1,1,2024,0,0,ES
1541,2024-03-19,2024-03,2024-Q1,202403,19,Tuesday,12,3,March,1,1,2024,0,0,ES
1542,2024-03-20,2024-03,2024-Q1,202403,20,Wednesday,12,3,March,1,1,2024,0,0,ES
1543,2024-03-21,2024-03,2024-Q1,202403,21,Thursday,12,3,March,1,1,2024,0,0,ES
1544,2024-03-22,2024-03,2024-Q1,202403,22,Friday,12,3,March,1,1,2024,0,0,ES
1545,2024-03-23,2024-03,2024-Q1,202403,23,Saturday,12,3,March,1,1,2024,1,0,ES
1546,2024-03-24,2024-03,2024-Q1,202403,24,Sunday,12,3,March,1,1,2024,1,0,ES
1547,2024-03-25,2024-03,2024-Q1,202403,25,Monday,13,3,March,1,1,2024,0,0,ES
1548,2024-03-26,2024-03,2024-Q1,202403,26,Tuesday,13,3,March,1,1,2024,0,0,ES
1549,2024-03-27,2024-03,2024-Q1,202403,27,Wednesday,13,3,March,1,1,2024,0,0,ES
1550,2024-03-28,2024-03,2024-Q1,202403,28,Thursday,13,3,March,1,1,2024,0,1,ES
1551,2024-03-29,2024-03,2024-Q1,202403,29,Friday,13,3,March,1,1,2024,0,1,ES
1552,2024-03-30,2024-03,2024-Q1,202403,30,Saturday,13,3,March,1,1,2024,1,0,ES
1553,2024-03-31,2024-03,2024-Q1,202403,31,Sunday,13,3,March,1,1,2024,1,0,ES
1554,2024-04-01,2024-04,2024-Q2,202404,1,Monday,14,4,April,2,1,2024,0,1,ES
1555,2024-04-02,2024-04,2024-Q2,202404,2,Tuesday,14,4,April,2,1,2024,0,0,ES
1556,2024-04-03,2024-04,2024-Q2,202404,3,Wednesday,14,4,April,2,1,2024,0,0,ES
1557,2024-04-04,2024-04,2024-Q2,202404,4,Thursday,14,4,April,2,1,2024,0,0,ES
1558,2024-04-05,2024-04,2024-Q2,202404,5,Friday,14,4,April,2,1,2024,0,0,ES
1559,2024-04-06,2024-04,2024-Q2,202404,6,Saturday,14,4,April,2,1,2024,1,0,ES
1560,2024-04-07,2024-04,2024-Q2,202404,7,Sunday,14,4,April,2,1,2024,1,0,ES
1561,2024-04-08,2024-04,2024-Q2,202404,8,Monday,15,4,April,2,1,2024,0,0,ES
1562,2024-04-09,2024-04,2024-Q2,202404,9,Tuesday,15,4,April,2,1,2024,0,0,ES
1563,2024-04-10,2024-04,2024-Q2,202404,10,Wednesday,15,4,April,2,1,2024,0,0,ES
1564,2024-04-11,2024-04,2024-Q2,202404,11,Thursday,15,4,April,2,1,2024,0,0,ES
1565,2024-04-12,2024-04,2024-Q2,202404,12,Friday,15,4,April,2,1,2024,0,0,ES
1566,2024-04-13,2024-04,2024-Q2,202404,13,Saturday,15,4,April,2,1,2024,1,0,ES
1567,2024-04-14,2024-04,2024-Q2,202404,14,Sunday,15,4,April,2,1,2024,1,0,ES
1568,2024-04-15,2024-04,2024-Q2,202404,15,Monday,16,4,April,2,1,2024,0,0,ES
1569,2024-04-16,2024-04,2024-Q2,202404,16,Tuesday,16,4,April,2,1,2024,0,0,ES
1570,2024-04-17,2024-04,2024-Q2,202404,17,Wednesday,16,4,April,2,1,2024,0,0,ES
1571,2024-04-18,2024-04,2024-Q2,202404,18,Thursday,16,4,April,2,1,2024,0,0,ES
1572,2024-04-19,2024-04,2024-Q2,202404,19,Friday,16,4,April,2,1,2024,0,0,ES
1573,2024-04-20,2024-04,2024-Q2,202404,20,Saturday,16,4,April,2,1,2024,1,0,ES
1574,2024-04-21,2024-04,2024-Q2,202404,21,Sunday,16,4,April,2,1,2024,1,0,ES
1575,2024-04-22,2024-04,2024-Q2,202404,22,Monday,17,4,April,2,1,2024,0,0,ES
1576,2024-04-23,2024-04,2024-Q2,202404,23,Tuesday,17,4,April,2,1,2024,0,1,ES
1577,2024-04-24,2024-04,2024-Q2,202404,24,Wednesday,17,4,April,2,1,2024,0,0,ES
1578,2024-04-25,2024-04,2024-Q2,202404,25,Thursday,17,4,April,2,1,2024,0,0,ES
1579,2024-04-26,2024-04,2024-Q2,202404,26,Friday,17,4,April,2,1,2024,0,0,ES
1580,2024-04-27,2024-04,2024-Q2,202404,27,Saturday,17,4,April,2,1,2024,1,0,ES
1581,2024-04-28,2024-04,2024-Q2,202404,28,Sunday,17,4,April,2,1,2024,1,0,ES
1582,2024-04-29,2024-04,2024-Q2,202404,29,Monday,18,4,April,2,1,2024,0,0,ES
1583,2024-04-30,2024-04,2024-Q2,202404,30,Tuesday,18,4,April,2,1,2024,0,0,ES
1584,2024-05-01,2024-05,2024-Q2,202405,1,Wednesday,18,5,May,2,1,2024,0,1,ES
1585,2024-05-02,2024-05,2024-Q2,202405,2,Thursday,18,5,May,2,1,2024,0,1,ES
1586,2024-05-03,2024-05,2024-Q2,202405,3,Friday,18,5,May,2,1,2024,0,0,ES
1587,2024-05-04,2024-05,2024-Q2,202405,4,Saturday,18,5,May,2,1,2024,1,0,ES
1588,2024-05-05,2024-05,2024-Q2,202405,5,Sunday,18,5,May,2,1,2024,1,0,ES
1589,2024-05-06,2024-05,2024-Q2,202405,6,Monday,19,5,May,2,1,2024,0,0,ES
1590,2024-05-07,2024-05,2024-Q2,202405,7,Tuesday,19,5,May,2,1,2024,0,0,ES
1591,2024-05-08,2024-05,2024-Q2,202405,8,Wednesday,19,5,May,2,1,2024,0,0,ES
1592,2024-05-09,2024-05,2024-Q2,202405,9,Thursday,19,5,May,2,1,2024,0,0,ES
1593,2024-05-10,2024-05,2024-Q2,202405,10,Friday,19,5,May,2,1,2024,0,0,ES
1594,2024-05-11,2024-05,2024-Q2,202405,11,Saturday,19,5,May,2,1,2024,1,0,ES
1595,2024-05-12,2024-05,2024-Q2,202405,12,Sunday,19,5,May,2,1,2024,1,0,ES
1596,2024-05-13,2024-05,2024-Q2,202405,13,Monday,20,5,May,2,1,2024,0,0,ES
1597,2024-05-14,2024-05,2024-Q2,202405,14,Tuesday,20,5,May,2,1,2024,0,0,ES
1598,2024-05-15,2024-05,2024-Q2,202405,15,Wednesday,20,5,May,2,1,2024,0,0,ES
1599,2024-05-16,2024-05,2024-Q2,202405,16,Thursday,20,5,May,2,1,2024,0,0,ES
1600,2024-05-17,2024-05,2024-Q2,202405,17,Friday,20,5,May,2,1,2024,0,1,ES
1601,2024-05-18,2024-05,2024-Q2,202405,18,Saturday,20,5,May,2,1,2024,1,0,ES
1602,2024-05-19,2024-05,2024-Q2,202405,19,Sunday,20,5,May,2,1,2024,1,0,ES
1603,2024-05-20,2024-05,2024-Q2,202405,20,Monday,21,5,May,2,1,2024,0,0,ES
1604,2024-05-21,2024-05,2024-Q2,202405,21,Tuesday,21,5,May,2,1,2024,0,0,ES
1605,2024-05-22,2024-05,2024-Q2,202405,22,Wednesday,21,5,May,2,1,2024,0,0,ES
1606,2024-05-23,2024-05,2024-Q2,202405,23,Thursday,21,5,May,2,1,2024,0,0,ES
1607,2024-05-24,2024-05,2024-Q2,202405,24,Friday,21,5,May,2,1,2024,0,0,ES
1608,2024-05-25,2024-05,2024-Q2,202405,25,Saturday,21,5,May,2,1,2024,1,0,ES
1609,2024-05-26,2024-05,2024-Q2,202405,26,Sunday,21,5,May,2,1,2024,1,0,ES
1610,2024-05-27,2024-05,2024-Q2,202405,27,Monday,22,5,May,2,1,2024,0,0,ES
1611,2024-05-28,2024-05,2024-Q2,202405,28,Tuesday,22,5,May,2,1,2024,0,0,ES
1612,2024-05-29,2024-05,2024-Q2,202405,29,Wednesday,22,5,May,2,1,2024,0,0,ES
1613,2024-05-30,2024-05,2024-Q2,202405,30,Thursday,22,5,May,2,1,2024,0,1,ES
1614,2024-05-31,2024-05,2024-Q2,202405,31,Friday,22,5,May,2,1,2024,0,1,ES
1615,2024-06-01,2024-06,2024-Q2,202406,1,Saturday,22,6,June,2,1,2024,1,0,ES
1616,2024-06-02,2024-06,2024-Q2,202406,2,Sunday,22,6,June,2,1,2024,1,0,ES
